shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
27,33.809319,-117.915404,6,0.11018543212001
27,33.806872,-117.915407,7,0.27924873558064
27,33.806889,-117.909682,8,0.60791220910086
27,33.806748,-117.908875,9,0.65525370800151
27,33.806498,-117.908239,10,0.69564483892534
27,33.805689,-117.906258,11,0.82236432826524
27,33.807547,-117.905936,12,0.95205768456401
27,33.809909,-117.90588,13,1.1152799196789
27,33.810615,-117.905941,14,1.1641829942975
27,33.810725,-117.906049,15,1.1739910278778
27,33.812591,-117.906341,16,1.3039980873015
27,33.812573,-117.907625,17,1.3777156663552
27,33.812431,-117.907614,18,1.3875469092166
27,33.812428,-117.907917,19,1.4049416396702
27,33.812424,-117.907951,20,1.4069139663051
27,33.812429,-117.908047,21,1.4124354979083
27,33.812585,-117.908034,22,1.4232393420203
27,33.812591,-117.906341,23,1.5204256537395
27,33.810725,-117.906049,24,1.6504327131632
27,33.809403,-117.906052,25,1.741769849171
27,33.808693,-117.906059,26,1.7908253757503
27,33.808131,-117.906139,27,1.8299246494267
27,33.807388,-117.906203,28,1.8813898421559
27,33.805955,-117.906434,29,1.9812800119871
27,33.806657,-117.908168,30,2.0920131828763
27,33.806253,-117.908353,31,2.1218777902463
27,33.80611,-117.908299,32,2.1322325260813
27,33.80601,-117.90813,33,2.14414312553
27,33.806,-117.907986,34,2.1524387507663
27,33.805997,-117.907963,35,2.153776083569
27,33.805986,-117.907581,36,2.1757193298627
27,33.805762,-117.907032,37,2.2108313463261
27,33.805264,-117.907062,38,2.2452812975666
27,33.805288,-117.908174,39,2.3091418233066
27,33.806047,-117.90816,40,2.3615873016512
27,33.80611,-117.908299,41,2.3706770774117
27,33.806253,-117.908353,42,2.3810318132468
27,33.806657,-117.908168,43,2.4108964206168
27,33.806953,-117.909092,44,2.4677472505073
27,33.807033,-117.910134,45,2.5278212104793
27,33.806246,-117.91017,46,2.5822342923441
27,33.806122,-117.910447,47,2.6002973892377
27,33.806095,-117.911492,48,2.660318386854
27,33.805671,-117.911472,49,2.6896350358002
27,33.805608,-117.911478,50,2.6940016841286
27,33.805112,-117.911385,51,2.7286837624805
27,33.805068,-117.910096,52,2.802746770066
27,33.803415,-117.910079,53,2.9169566938652
27,33.80341,-117.91313,54,3.0921162452635
27,33.803397,-117.914312,55,3.1599813444935
28,33.8097,-117.917013,0,0
28,33.809643,-117.916884,1,0.0083873937941588
28,33.80965,-117.916123,2,0.052076222544852
28,33.809442,-117.916125,3,0.066447330470555
28,33.809347,-117.916018,4,0.075436642369333
28,33.809305,-117.915866,5,0.084632218538206
28,33.809311,-117.91541,6,0.11081284461396
28,33.804447,-117.915403,7,0.44686684393014
28,33.796083,-117.915159,8,1.0249053792617
28,33.795942,-117.915072,9,1.035853191401
28,33.792991,-117.915004,10,1.2397751633015
28,33.790156,-117.914913,11,1.435714979288
28,33.79001,-117.914828,12,1.4469208436648
28,33.788778,-117.914796,13,1.5320595748806
28,33.788782,-117.913334,14,1.6160084009127
28,33.78885,-117.913082,15,1.6312218445278
28,33.788857,-117.912117,16,1.6866344288392
28,33.788865,-117.910394,17,1.7855709643392
28,33.788883,-117.909143,18,1.8574143728735
28,33.788876,-117.906184,19,2.0273213577977
28,33.78891,-117.902988,20,2.2108512407587
28,33.788914,-117.902547,21,2.2361749707723
28,33.78885,-117.902511,22,2.2410563192587
28,33.788842,-117.899064,23,2.4389845186876
28,33.78885,-117.897674,24,2.5188005067711
28,33.788876,-117.89522,25,2.6597210893823
28,33.788951,-117.895148,26,2.6663497414587
28,33.788954,-117.893969,27,2.7340483655707
28,33.788881,-117.893853,28,2.7424031303413
28,33.788889,-117.890705,29,2.9231626725076
28,33.789033,-117.8907,30,2.9331156190486
28,33.789369,-117.890649,31,2.9565138504196
28,33.789525,-117.890633,32,2.9673308909558
28,33.789911,-117.890515,33,2.9948468332233
28,33.790347,-117.890392,34,3.0257869100014
28,33.790839,-117.890217,35,3.0612332731109
28,33.791915,-117.889885,36,3.1379793430324
28,33.793607,-117.889329,37,3.2591603163272
28,33.793651,-117.889578,38,3.2737766546414
28,33.793802,-117.890195,39,3.3107070836124
28,33.793931,-117.890461,40,3.3283902680278
28,33.794125,-117.890164,41,3.3500802470611
28,33.794195,-117.890127,42,3.3553624860268
28,33.79432,-117.89022,43,3.3655161728389
28,33.794308,-117.890235,44,3.3667105730354
28,33.7946,-117.890598,45,3.3957174153677
28,33.794482,-117.890773,46,3.4086567433608
28,33.794095,-117.890357,47,3.4445094753321
28,33.793972,-117.890512,48,3.4568147808742
28,33.793803,-117.890197,49,3.4783426115368
28,33.793653,-117.889576,50,3.5154740716669
28,33.792701,-117.88988,51,3.5835244155275
28,33.791644,-117.890283,52,3.6601308315348
28,33.791506,-117.890283,53,3.6696652541693
28,33.789971,-117.8908,54,3.779794727933
28,33.789031,-117.890934,55,3.8451934959178
28,33.789041,-117.891265,56,3.8642120957386
28,33.789282,-117.891239,57,3.8809295362994
28,33.789283,-117.891414,58,3.8909781613593
28,33.789029,-117.891409,59,3.9085292140461
28,33.789016,-117.893863,60,4.0494409569457
28,33.78895,-117.893985,61,4.0577996772261
28,33.788947,-117.895158,62,4.1251537857574
28,33.789008,-117.895308,63,4.1347424302742
28,33.788991,-117.897485,64,4.259751480696
28,33.787593,-117.897496,65,4.3563413578593
28,33.788987,-117.897479,66,4.452657754743
28,33.788987,-117.89954,67,4.5710005870835
28,33.788966,-117.901275,68,4.6706350501662
28,33.788962,-117.902408,69,4.7356926338044
28,33.788912,-117.902563,70,4.7452394563358
28,33.788871,-117.906193,71,4.9536939116116
28,33.788889,-117.906978,72,4.9987858902748
28,33.788893,-117.908101,73,5.0632693111063
28,33.788854,-117.913098,74,5.3502106040272
28,33.788906,-117.913404,75,5.3681447565498
28,33.788901,-117.914795,76,5.4480169392189
28,33.790015,-117.914828,77,5.5250065397191
28,33.790163,-117.914915,78,5.5363869466173
28,33.791628,-117.914952,79,5.6376260667165
28,33.794982,-117.915057,80,5.8694323372248
28,33.795949,-117.91508,81,5.9362554087899
28,33.796086,-117.914996,82,5.946878678164
28,33.798389,-117.915058,83,6.1060327489529
28,33.800802,-117.915117,84,6.2727813186133
28,33.802936,-117.915201,85,6.4202982285914
28,33.803253,-117.915215,86,6.4422145017813
28,33.806874,-117.91525,87,6.6923974642945
28,33.807034,-117.915248,88,6.7034521794609
28,33.80938,-117.915269,89,6.8655418078787
28,33.80938,-117.915531,90,6.8805822769625
28,33.809393,-117.915664,91,6.8882701021199
28,33.809507,-117.915772,92,6.8982937650585
28,33.809595,-117.915784,93,6.9044131029132
28,33.809656,-117.915783,94,6.9086281103291
28,33.809688,-117.915832,95,6.9122059661187
28,33.809711,-117.915916,96,6.9172829808632
28,33.809703,-117.916069,97,6.9260837477541
28,33.809686,-117.916126,98,6.9295604928031
28,33.809704,-117.917016,99,6.9806671247543
29,33.802978,-117.915368,0,0
29,33.798974,-117.915262,1,0.27670328930517
29,33.796584,-117.91518,2,0.44189548315911
29,33.796083,-117.915159,3,0.47653057741404
29,33.795953,-117.915078,4,0.48664477894732
29,33.794345,-117.915042,5,0.59776073470286
29,33.79279,-117.915,6,0.70522274383553
29,33.795953,-117.915078,7,0.92380030399155
29,33.796085,-117.914998,8,0.93401139919623
29,33.80367,-117.915219,9,1.4582126309718
29,33.809431,-117.915275,10,1.8562531025823
29,33.809417,-117.915672,11,1.8790640033013
29,33.809484,-117.915756,12,1.8857483252716
29,33.809625,-117.915776,13,1.8955576004312
29,33.809705,-117.915895,14,1.9043449147191
29,33.809658,-117.916146,15,1.9191152960667
29,33.80971,-117.917004,16,1.9685006715315
30,33.809683,-117.917035,0,0
30,33.809611,-117.9169,1,0.0092089991328334
30,33.809613,-117.916126,2,0.053641649660776
30,33.809443,-117.916119,3,0.065393882046768
30,33.809356,-117.916022,4,0.073587587148593
30,33.809303,-117.915866,5,0.08326257040296
30,33.809314,-117.915404,6,0.10979515102542
30,33.804447,-117.915403,7,0.44605618145525
30,33.800012,-117.915266,8,0.75257126523057
30,33.799665,-117.915268,9,0.77654577935747
30,33.799669,-117.915028,10,0.79032772419027
30,33.799722,-117.914984,11,0.79477608034998
30,33.799745,-117.912746,12,0.92327597464099
30,33.799619,-117.912659,13,0.93331264643137
30,33.799364,-117.912647,14,0.95094410347919
30,33.79937,-117.912652,15,0.95144462664872
30,33.799631,-117.912647,16,0.96947928825268
30,33.799745,-117.912746,17,0.97919231833258
30,33.799722,-117.914984,18,1.1076922126236
30,33.799775,-117.915096,19,1.1150917592527
30,33.804324,-117.915235,20,1.4294834666113
30,33.809417,-117.915276,21,1.781366710506
30,33.809413,-117.915662,22,1.8035273860055
30,33.809502,-117.915774,23,1.8124240983249
30,33.80964,-117.915802,24,1.8220931457302
30,33.809699,-117.915963,25,1.8321944382582
30,33.809674,-117.916162,26,1.8437481061321
30,33.809676,-117.916869,27,1.8843345722156
30,33.80971,-117.916982,28,1.891233807986
31,33.80969,-117.917083,0,0
31,33.809603,-117.916874,1,0.013419301129228
31,33.809632,-117.916112,2,0.057208801612058
31,33.809417,-117.916092,3,0.072107600529634
31,33.809334,-117.915923,4,0.083377402069033
31,33.809326,-117.91541,5,0.11283217351429
31,33.804447,-117.915403,6,0.44992251870512
31,33.799774,-117.915251,7,0.77289799784097
31,33.799759,-117.9186,8,0.96517649767814
31,33.799449,-117.918564,9,0.98669390083317
31,33.799407,-117.918355,10,0.99903901165906
31,33.799406,-117.918323,11,1.0008771049623
31,33.799459,-117.918019,12,1.0187105721577
31,33.799639,-117.918,13,1.031194420068
31,33.799669,-117.915082,14,1.1987382326412
31,33.80367,-117.915219,15,1.4752791963641
31,33.809431,-117.915275,16,1.8733196679747
31,33.809417,-117.915672,17,1.8961305686936
31,33.809484,-117.915756,18,1.9028148906639
31,33.809625,-117.915776,19,1.9126241658235
31,33.809705,-117.915895,20,1.9214114801114
31,33.809658,-117.916146,21,1.936181861459
31,33.80971,-117.917004,22,1.9855672369238
32,33.80969,-117.917083,0,0
32,33.809603,-117.916874,1,0.013419301129228
32,33.809632,-117.916112,2,0.057208801612058
32,33.809417,-117.916092,3,0.072107600529634
32,33.809334,-117.915923,4,0.083377402069033
32,33.809326,-117.91541,5,0.11283217351429
32,33.804447,-117.915403,6,0.44992251870512
32,33.799774,-117.915251,7,0.77289799784097
32,33.799759,-117.9186,8,0.96517649767814
32,33.799449,-117.918564,9,0.98669390083317
32,33.799407,-117.918355,10,0.99903901165906
32,33.799406,-117.918323,11,1.0008771049623
32,33.799459,-117.918019,12,1.0187105721577
32,33.799639,-117.918,13,1.031194420068
32,33.799669,-117.915082,14,1.1987382326412
32,33.80367,-117.915219,15,1.4752791963641
33,33.8097,-117.917013,0,0
33,33.809643,-117.916884,1,0.0083873937941588
33,33.80965,-117.916123,2,0.052076222544852
33,33.809442,-117.916125,3,0.066447330470555
33,33.809347,-117.916018,4,0.075436642369333
33,33.809305,-117.915866,5,0.084632218538206
33,33.809311,-117.91541,6,0.11081284461396
33,33.804447,-117.915403,7,0.44686684393014
33,33.796083,-117.915159,8,1.0249053792617
33,33.795942,-117.915072,9,1.035853191401
33,33.792991,-117.915004,10,1.2397751633015
33,33.790156,-117.914913,11,1.435714979288
33,33.79001,-117.914828,12,1.4469208436648
33,33.788778,-117.914796,13,1.5320595748806
33,33.788782,-117.913334,14,1.6160084009127
33,33.78885,-117.913082,15,1.6312218445278
33,33.788857,-117.912117,16,1.6866344288392
33,33.788865,-117.910394,17,1.7855709643392
33,33.788883,-117.909143,18,1.8574143728735
33,33.788876,-117.906184,19,2.0273213577977
33,33.78891,-117.902988,20,2.2108512407587
33,33.788914,-117.902547,21,2.2361749707723
33,33.78885,-117.902511,22,2.2410563192587
33,33.788842,-117.899064,23,2.4389845186876
33,33.78885,-117.897674,24,2.5188005067711
33,33.788876,-117.89522,25,2.6597210893823
33,33.788951,-117.895148,26,2.6663497414587
33,33.788954,-117.893969,27,2.7340483655707
33,33.788881,-117.893853,28,2.7424031303413
33,33.788889,-117.890705,29,2.9231626725076
33,33.789033,-117.8907,30,2.9331156190486
33,33.789369,-117.890649,31,2.9565138504196
33,33.789525,-117.890633,32,2.9673308909558
33,33.789911,-117.890515,33,2.9948468332233
33,33.790347,-117.890392,34,3.0257869100014
33,33.790839,-117.890217,35,3.0612332731109
33,33.791915,-117.889885,36,3.1379793430324
33,33.793607,-117.889329,37,3.2591603163272
33,33.793651,-117.889578,38,3.2737766546414
33,33.793802,-117.890195,39,3.3107070836124
33,33.793931,-117.890461,40,3.3283902680278
33,33.794125,-117.890164,41,3.3500802470611
33,33.794195,-117.890127,42,3.3553624860268
33,33.79432,-117.89022,43,3.3655161728389
33,33.794308,-117.890235,44,3.3667105730354
33,33.7946,-117.890598,45,3.3957174153677
33,33.794482,-117.890773,46,3.4086567433608
33,33.794095,-117.890357,47,3.4445094753321
33,33.793972,-117.890512,48,3.4568147808742
33,33.793803,-117.890197,49,3.4783426115368
33,33.793653,-117.889576,50,3.5154740716669
33,33.792701,-117.88988,51,3.5835244155275
33,33.791644,-117.890283,52,3.6601308315348
33,33.791506,-117.890283,53,3.6696652541693
33,33.789971,-117.8908,54,3.779794727933
33,33.789031,-117.890934,55,3.8451934959178
33,33.789041,-117.891265,56,3.8642120957386
33,33.789282,-117.891239,57,3.8809295362994
33,33.789283,-117.891414,58,3.8909781613593
33,33.789029,-117.891409,59,3.9085292140461
33,33.789016,-117.893863,60,4.0494409569457
33,33.78895,-117.893985,61,4.0577996772261
33,33.788947,-117.895158,62,4.1251537857574
33,33.789008,-117.895308,63,4.1347424302742
33,33.788991,-117.897485,64,4.259751480696
33,33.787593,-117.897496,65,4.3563413578593
34,33.809699,-117.917008,0,0
34,33.809642,-117.916891,1,0.007785866315266
34,33.809646,-117.916119,2,0.052104351752563
34,33.809442,-117.916121,3,0.066198965316041
34,33.809351,-117.916023,4,0.074635787781292
34,33.809302,-117.91587,5,0.084049009869216
34,33.809311,-117.915414,6,0.11023375562393
34,33.803257,-117.915377,7,0.52851001191809
34,33.803267,-117.898592,8,1.4921459827168
34,33.803276,-117.897886,9,1.5326825659429
34,33.803348,-117.897761,10,1.5414142687871
34,33.803352,-117.89703,11,1.5833822154511
34,33.803345,-117.890323,12,1.9684345440763
34,33.803282,-117.890111,13,1.9813605542565
34,33.803265,-117.887488,14,2.1319529198853
34,33.8034,-117.886725,15,2.1767391011284
34,33.803776,-117.885898,16,2.2308596756872
34,33.805193,-117.883942,17,2.3798372485434
34,33.805558,-117.883389,18,2.4203813417111
34,33.805753,-117.882903,19,2.4513645165259
34,33.805987,-117.882006,20,2.5053384363743
34,33.806007,-117.87977,21,2.6337117202716
34,33.806018,-117.878107,22,2.729185412422
34,33.805868,-117.87812,23,2.7395755388448
34,33.805582,-117.878152,24,2.7594205093102
34,33.805614,-117.878159,25,2.761666675775
34,33.805898,-117.878117,26,2.7814358449772
34,33.806175,-117.878135,27,2.8006015184499
34,33.80618,-117.878738,28,2.8352205853931
34,33.806151,-117.881778,29,3.0097541741016
34,33.806032,-117.882577,30,3.0563546762004
34,33.805678,-117.883505,31,3.1149759261693
34,33.804182,-117.885576,32,3.2725164054649
34,33.803949,-117.885925,33,3.2982183230182
34,33.803702,-117.886439,34,3.3323063027267
34,33.803537,-117.886913,35,3.361810116361
34,33.803471,-117.887289,36,3.3838727565301
34,33.80342,-117.888104,37,3.4307947459225
34,33.803432,-117.889111,38,3.4886129959108
34,33.804525,-117.889101,39,3.564130555088
34,33.804527,-117.888587,40,3.5936394983899
34,33.804843,-117.888581,41,3.6154747320253
34,33.804887,-117.888543,42,3.6192165867637
34,33.804887,-117.888466,43,3.6236370877051
34,33.804888,-117.888462,44,3.62387303659
34,33.804899,-117.888247,45,3.6362395496041
34,33.804919,-117.887848,46,3.6591876256816
34,33.80496,-117.887784,47,3.6638270371922
34,33.805062,-117.887796,48,3.6709079611129
34,33.805049,-117.888275,49,3.6984216271199
34,33.804993,-117.888536,50,3.7138967534452
34,33.80484,-117.888591,51,3.7249287832005
34,33.804529,-117.888582,52,3.7464219977192
34,33.804519,-117.88781,53,3.7907476663384
34,33.804332,-117.887186,54,3.8288299369636
34,33.804181,-117.887019,55,3.8429989081624
34,33.803945,-117.886899,56,3.8606997928769
34,33.803802,-117.886913,57,3.8706124545591
34,33.803568,-117.8868,58,3.8880324706068
34,33.803433,-117.887667,59,3.9386736441728
34,33.803432,-117.8899,60,4.0668711299528
34,33.803433,-117.890123,61,4.0796739390869
34,33.803345,-117.890323,62,4.0926664018192
34,33.803334,-117.893546,63,4.2777019342004
34,33.803359,-117.897592,64,4.5099911248723
34,33.803412,-117.897886,65,4.5272623979021
34,33.803428,-117.90046,66,4.6750409631096
34,33.803425,-117.910647,67,5.25988093198
35,33.80969,-117.917083,0,0
35,33.809603,-117.916874,1,0.013419301129228
35,33.809632,-117.916112,2,0.057208801612058
35,33.809417,-117.916092,3,0.072107600529634
35,33.809334,-117.915923,4,0.083377402069033
35,33.809326,-117.91541,5,0.11283217351429
35,33.804447,-117.915403,6,0.44992251870512
35,33.799774,-117.915251,7,0.77289799784097
35,33.799759,-117.9186,8,0.96517649767814
35,33.799449,-117.918564,9,0.98669390083317
35,33.799407,-117.918355,10,0.99903901165906
35,33.799409,-117.918291,11,1.0027156714826
35,33.799411,-117.918024,12,1.0180455412709
35,33.799649,-117.918015,13,1.0344970550616
35,33.799651,-117.917363,14,1.0719305705904
35,33.799892,-117.91736,15,1.0885820059728
35,33.800738,-117.917383,16,1.1470470616605
35,33.802034,-117.917413,17,1.2366042730823
35,33.802109,-117.91742,18,1.2418015125871
35,33.802399,-117.917517,19,1.2625971644141
35,33.80325,-117.917533,20,1.3213998799854
35,33.803261,-117.915388,21,1.4445478225614
35,33.801593,-117.915334,22,1.5598316122829
35,33.80155,-117.915599,23,1.5753330230566
35,33.801134,-117.915618,24,1.6040951461529
35,33.801125,-117.915638,25,1.6053995508902
35,33.800697,-117.915571,26,1.6352190935735
35,33.800677,-117.915318,27,1.6498098185341
35,33.799791,-117.915311,28,1.7110248571369
35,33.799769,-117.916096,29,1.7561195750506
35,33.799761,-117.917355,30,1.8284045097458
35,33.799648,-117.917365,31,1.8362327162971
35,33.799668,-117.915089,32,1.9669118724531
35,33.801397,-117.915137,33,2.0864002700904
35,33.80367,-117.915219,34,2.2435123767061
35,33.809431,-117.915275,35,2.6415528483166
35,33.809417,-117.915672,36,2.6643637490356
35,33.809484,-117.915756,37,2.6710480710059
35,33.809625,-117.915776,38,2.6808573461655
35,33.809705,-117.915895,39,2.6896446604534
35,33.809658,-117.916146,40,2.704415041801
35,33.80971,-117.917004,41,2.7538004172658
36,33.809684,-117.917052,0,0
36,33.809613,-117.916875,1,0.011283069753947
36,33.809602,-117.916116,2,0.054861014744642
36,33.809445,-117.916099,3,0.06575178755489
36,33.80936,-117.916009,4,0.073573768891257
36,33.809309,-117.915872,5,0.082191759518047
36,33.809319,-117.915714,6,0.09128804041268
36,33.809337,-117.915266,7,0.11703608071949
36,33.813975,-117.915217,8,0.43748785049463
36,33.816308,-117.915291,9,0.59873077650683
36,33.818034,-117.915271,10,0.71798565173344
36,33.81802,-117.913611,11,0.81327557779193
36,33.818046,-117.908052,12,1.1323706680728
36,33.823169,-117.909729,13,1.4991741933432
36,33.821802,-117.91558,14,1.8480355013944
36,33.821627,-117.915534,15,1.8604112959393
36,33.821643,-117.915513,16,1.8620481248997
36,33.820694,-117.915042,17,1.9329694105612
36,33.820299,-117.914945,18,1.9608221245749
36,33.819637,-117.914936,19,2.0065626735806
36,33.818807,-117.915161,20,2.0653437280984
36,33.818358,-117.915302,21,2.0974034863284
36,33.818193,-117.915446,22,2.1114845156713
36,33.818036,-117.915477,23,2.1224767333033
36,33.813145,-117.915381,24,2.4604408502606
36,33.810642,-117.915421,25,2.6333883550406
36,33.809437,-117.915438,26,2.7166475170555
36,33.809399,-117.915568,27,2.724558844814
36,33.80944,-117.915732,28,2.7343904415909
36,33.809544,-117.915789,29,2.7422856999126
36,33.809629,-117.91582,30,2.748422072238
36,33.809671,-117.915862,31,2.7521949495041
36,33.809687,-117.916012,32,2.7608766982619
36,33.809665,-117.91611,33,2.7667039072881
36,33.809678,-117.916866,34,2.8101122903712
36,33.809711,-117.916985,35,2.8173140479161
37,33.81802,-117.913611,0,0
37,33.818046,-117.908052,1,0.31909509028087
37,33.823169,-117.909729,2,0.68589861555127
37,33.821802,-117.91558,3,1.0347599236025
37,33.821627,-117.915534,4,1.0471357181474
37,33.821643,-117.915513,5,1.0487725471078
37,33.820694,-117.915042,6,1.1196938327693
37,33.820299,-117.914945,7,1.147546546783
37,33.819637,-117.914936,8,1.1932870957886
37,33.818807,-117.915161,9,1.2520681503064
37,33.818358,-117.915302,10,1.2841279085365
37,33.818193,-117.915446,11,1.2982089378793
37,33.818036,-117.915477,12,1.3092011555114
37,33.813145,-117.915381,13,1.6471652724687
37,33.810642,-117.915421,14,1.8201127772487
37,33.809437,-117.915438,15,1.9033719392636
37,33.809399,-117.915568,16,1.9112832670221
37,33.80944,-117.915732,17,1.921114863799
37,33.809544,-117.915789,18,1.9290101221207
37,33.809629,-117.91582,19,1.9351464944461
37,33.809671,-117.915862,20,1.9389193717122
37,33.809687,-117.916012,21,1.9476011204699
37,33.809665,-117.91611,22,1.9534283294962
37,33.809678,-117.916866,23,1.9968367125793
37,33.809711,-117.916985,24,2.0040384701242
38,33.799409,-117.918291,0,0
38,33.799411,-117.918024,1,0.015329869788326
38,33.799649,-117.918015,2,0.031781383578997
38,33.799651,-117.917363,3,0.069214899107759
38,33.799892,-117.91736,4,0.085866334490238
38,33.800738,-117.917383,5,0.1443313901779
38,33.802034,-117.917413,6,0.23388860159972
38,33.802109,-117.91742,7,0.23908584110452
38,33.802399,-117.917517,8,0.25988149293145
38,33.80325,-117.917533,9,0.31868420850279
38,33.803261,-117.915388,10,0.44183215107882
38,33.801593,-117.915334,11,0.55711594080033
38,33.80155,-117.915599,12,0.57261735157398
38,33.801134,-117.915618,13,0.60137947467029
38,33.801125,-117.915638,14,0.60268387940758
38,33.800697,-117.915571,15,0.63250342209088
38,33.800677,-117.915318,16,0.6470941470515
38,33.799791,-117.915311,17,0.70830918565432
38,33.799769,-117.916096,18,0.75340390356796
38,33.799761,-117.917355,19,0.82568883826319
38,33.799648,-117.917365,20,0.8335170448145
38,33.799668,-117.915089,21,0.96419620097054
38,33.801397,-117.915137,22,1.0836845986078
38,33.80367,-117.915219,23,1.2407967052235
38,33.809431,-117.915275,24,1.638837176834
38,33.809417,-117.915672,25,1.6616480775529
38,33.809484,-117.915756,26,1.6683323995233
38,33.809625,-117.915776,27,1.6781416746829
38,33.809705,-117.915895,28,1.6869289889708
38,33.809658,-117.916146,29,1.7016993703184
38,33.80971,-117.917004,30,1.7510847457832
39,33.809712,-117.916997,0,0
39,33.809647,-117.91689,1,0.0076091229012443
39,33.80965,-117.916126,2,0.051467936679486
39,33.809445,-117.916126,3,0.065631258612877
39,33.809349,-117.916019,4,0.074671519359783
39,33.809301,-117.91586,5,0.084382937273895
39,33.809315,-117.915415,6,0.10994707615265
39,33.803257,-117.915377,7,0.52849997737112
39,33.803248,-117.904193,8,1.1705796988146
39,33.80298,-117.904186,9,1.1891001833575
39,33.80298,-117.904184,10,1.1892181577999
39,33.80262,-117.904211,11,1.214138845126
39,33.80246,-117.904175,12,1.2253848481906
39,33.802169,-117.903958,13,1.2490370321857
39,33.802018,-117.903533,14,1.2755735467274
39,33.801981,-117.902282,15,1.3474406586267
39,33.801835,-117.901792,16,1.3773260555975
39,33.801666,-117.901551,17,1.3954306166404
39,33.800927,-117.900787,18,1.4627418339737
39,33.800791,-117.900988,19,1.4776232238563
39,33.800926,-117.901133,20,1.4901251754097
39,33.801444,-117.901697,21,1.5383881506897
39,33.801226,-117.902046,22,1.5634545966606
39,33.79992,-117.902004,23,1.6537183451885
39,33.799904,-117.901127,24,1.7040814812908
39,33.800455,-117.900298,25,1.7650282132293
39,33.799194,-117.898964,26,1.8810289046823
39,33.79914,-117.898858,27,1.888167089659
39,33.796244,-117.895876,28,2.1515043261427
39,33.796182,-117.896982,29,2.2151499251006
39,33.796162,-117.89932,30,2.3493939809166
39,33.796129,-117.899433,31,2.3562707373762
39,33.796131,-117.908542,32,2.879266843007
39,33.796085,-117.914998,33,3.2499538194635
39,33.800066,-117.915101,34,3.5250646733696
39,33.803255,-117.915217,35,3.7454933131222
39,33.806733,-117.915249,36,3.9857953504201
40,33.809677,-117.917055,0,0
40,33.809605,-117.916894,1,0.010495913713056
40,33.809592,-117.916118,2,0.055052238370501
40,33.809454,-117.916135,3,0.064636527381906
40,33.809348,-117.916011,4,0.074849666918122
40,33.809307,-117.915784,5,0.088185215267432
40,33.809307,-117.91542,6,0.10908110015226
40,33.806872,-117.915407,7,0.27731689499463
40,33.806897,-117.910135,8,0.57997731511514
40,33.806238,-117.910185,9,0.62559804878597
40,33.806092,-117.910458,10,0.64423623725699
40,33.806098,-117.911493,11,0.70365560851375
40,33.805646,-117.911481,12,0.7348919460567
40,33.805619,-117.911479,13,0.73676101273188
40,33.805119,-117.91142,14,0.77147167203708
40,33.805094,-117.910548,15,0.8215624171989
40,33.804989,-117.910109,16,0.84778845682422
40,33.803262,-117.910082,17,0.96711693734245
40,33.803242,-117.906714,18,1.1604805664866
40,33.803107,-117.906578,19,1.1726443837196
40,33.796131,-117.906372,20,1.6547613089219
40,33.788901,-117.906176,21,2.154408763451
40,33.788853,-117.902542,22,2.3631000334873
40,33.788856,-117.897514,23,2.6518088344509
40,33.787593,-117.897496,24,2.7390755988959
40,33.782953,-117.897473,25,3.0596559243168
40,33.782944,-117.895112,26,3.1952357778626
40,33.7825,-117.895134,27,3.2259377057036
40,33.782508,-117.894019,28,3.2899683275455
40,33.782632,-117.894063,29,3.2989001693881
40,33.782672,-117.89409,30,3.3020690516332
40,33.782977,-117.894133,31,3.3232857637629
40,33.783094,-117.894144,32,3.3313938786422
40,33.783228,-117.894076,33,3.3414418111472
40,33.783358,-117.894052,34,3.3505289069696
40,33.783356,-117.895121,35,3.4119151654319
40,33.782311,-117.895133,36,3.4841175000577
40,33.781896,-117.895266,37,3.5137895381802
40,33.780669,-117.895255,38,3.5985653191089
40,33.780473,-117.895165,39,3.6130596208896
40,33.78028,-117.894973,40,3.6303618911362
40,33.780116,-117.894455,41,3.6621934639087
40,33.780115,-117.894309,42,3.670577953265
40,33.779407,-117.89456,43,3.7215731480355
40,33.779364,-117.89418,44,3.7435964834795
40,33.779666,-117.891594,45,3.8935599362546
40,33.779977,-117.890079,46,3.9831748245806
40,33.779999,-117.888913,47,4.0501509635025
40,33.779248,-117.888934,48,4.1020515732787
40,33.778611,-117.889055,49,4.1466071170093
40,33.778036,-117.88927,50,4.1882082912694
40,33.775698,-117.89034,51,4.3610336419937
40,33.775704,-117.890858,52,4.3907847287117
40,33.775812,-117.890818,53,4.3985920166875
40,33.775884,-117.891002,54,4.4102711885699
40,33.775891,-117.891017,55,4.4112582335713
40,33.775997,-117.891371,56,4.4328668879554
40,33.77564,-117.891381,57,4.4575387119199
40,33.775629,-117.890379,58,4.5150876921432
40,33.774352,-117.890728,59,4.6055635911611
40,33.774441,-117.891341,60,4.6413010856681
40,33.774477,-117.892225,61,4.6921299330023
40,33.774465,-117.896884,62,4.9596968267833
40,33.77447,-117.897273,63,4.9820396725192
40,33.774528,-117.897368,64,4.9888090826234
40,33.774533,-117.900796,65,5.1856787280026
40,33.774518,-117.901124,66,5.204544313205
40,33.774447,-117.901269,67,5.2142092213476
40,33.774426,-117.902213,68,5.2684423817798
40,33.774436,-117.902634,69,5.2926302355144
40,33.774503,-117.902811,70,5.3037997115648
